BoekID	LiteratuurpleinURL	LiteratuurpleinArchiefURL	ArchiefURLStatusCheck-07122019	
66514	https://www.literatuurplein.nl/detail/boek/schaduw-van-de-avond/66514	http://web.archive.org/web/20191128175314/https://www.literatuurplein.nl/detail/boek/schaduw-van-de-avond/66514	200	Klik
66552	https://www.literatuurplein.nl/boekdetail.jsp?boekId=66552	http://web.archive.org/web/20191127234257/https://www.literatuurplein.nl/boekdetail?boekId=66552	200	Klik
66561	http://www.literatuurplein.nl/boekdetail.jsp?boekId=66561	http://web.archive.org/web/20191127151131/https://literatuurplein.nl/boekdetail?boekId=66561	200	Klik
66603	https://www.literatuurplein.nl/boekdetail.jsp?boekId=66603	http://web.archive.org/web/20191127234310/https://www.literatuurplein.nl/boekdetail?boekId=66603	200	Klik
66603	https://www.literatuurplein.nl/detail/boek/de-razende-stilte/66603	http://web.archive.org/web/20191128124322/https://www.literatuurplein.nl/detail/boek/de-razende-stilte/66603	200	Klik
66643	https://www.literatuurplein.nl/boekdetail.jsp?boekId=66643	http://web.archive.org/web/20191127234412/https://www.literatuurplein.nl/boekdetail?boekId=66643	200	Klik
66733	https://www.literatuurplein.nl/boekdetail.jsp?boekId=66733	http://web.archive.org/web/20191127234503/https://www.literatuurplein.nl/boekdetail?boekId=66733	200	Klik
66886	https://www.literatuurplein.nl/boekdetail.jsp?boekId=66886	http://web.archive.org/web/20191127234925/https://www.literatuurplein.nl/boekdetail?boekId=66886	200	Klik
66931	http://www.literatuurplein.nl/boekdetail.jsp?boekId=66931	http://web.archive.org/web/20191127151437/https://literatuurplein.nl/boekdetail?boekId=66931	200	Klik
67061	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67061	http://web.archive.org/web/20191127235116/https://www.literatuurplein.nl/boekdetail?boekId=67061	200	Klik
67069	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67069	http://web.archive.org/web/20191127235146/https://www.literatuurplein.nl/boekdetail?boekId=67069	200	Klik
67097	http://www.literatuurplein.nl/boekdetail.jsp?boekId=67097	http://web.archive.org/web/20191127151601/https://literatuurplein.nl/boekdetail?boekId=67097	200	Klik
67177	http://www.literatuurplein.nl/boekdetail.jsp?boekId=67177	http://web.archive.org/web/20191127151704/https://literatuurplein.nl/boekdetail?boekId=67177	200	Klik
67265	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67265	http://web.archive.org/web/20191127235723/https://www.literatuurplein.nl/boekdetail?boekId=67265	200	Klik
67275	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67275	http://web.archive.org/web/20191127235729/https://www.literatuurplein.nl/boekdetail?boekId=67275	200	Klik
67328	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67328	http://web.archive.org/web/20191127235850/https://www.literatuurplein.nl/boekdetail?boekId=67328	200	Klik
67376	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67376	http://web.archive.org/web/20191127235907/https://www.literatuurplein.nl/boekdetail?boekId=67376	200	Klik
67404	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67404	http://web.archive.org/web/20191127235922/https://www.literatuurplein.nl/boekdetail?boekId=67404	200	Klik
67457	http://www.literatuurplein.nl/boekdetail.jsp?boekId=67457	http://web.archive.org/web/20191127151849/https://literatuurplein.nl/boekdetail?boekId=67457	200	Klik
67478	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67478	http://web.archive.org/web/20191127235951/https://www.literatuurplein.nl/boekdetail?boekId=67478	200	Klik
67522	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67522	http://web.archive.org/web/20191128000006/https://www.literatuurplein.nl/boekdetail?boekId=67522	200	Klik
67557	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67557	http://web.archive.org/web/20191128000013/https://www.literatuurplein.nl/boekdetail?boekId=67557	200	Klik
67568	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67568	http://web.archive.org/web/20191128000034/https://www.literatuurplein.nl/boekdetail?boekId=67568	200	Klik
67572	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67572	http://web.archive.org/web/20191128000041/https://www.literatuurplein.nl/boekdetail?boekId=67572	200	Klik
67582	https://www.literatuurplein.nl/detail/boek/gevangenisdagboek/67582	http://web.archive.org/web/20191128132433/https://www.literatuurplein.nl/detail/boek/gevangenisdagboek/67582	200	Klik
67701	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67701	http://web.archive.org/web/20191128000143/https://www.literatuurplein.nl/boekdetail?boekId=67701	200	Klik
67739	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67739	http://web.archive.org/web/20191128000150/https://www.literatuurplein.nl/boekdetail?boekId=67739	200	Klik
67748	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67748	http://web.archive.org/web/20191128000157/https://www.literatuurplein.nl/boekdetail?boekId=67748	200	Klik
67748	https://www.literatuurplein.nl/detail/boek/de-klasse/67748	http://web.archive.org/web/20191128123006/https://www.literatuurplein.nl/detail/boek/de-klasse/67748	200	Klik
67754	http://www.literatuurplein.nl/boekdetail.jsp?boekId=67754	http://web.archive.org/web/20191127151922/https://literatuurplein.nl/boekdetail?boekId=67754	200	Klik
67754	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67754	http://web.archive.org/web/20191128000204/https://www.literatuurplein.nl/boekdetail?boekId=67754	200	Klik
67775	http://www.literatuurplein.nl/boekdetail.jsp?boekId=67775	http://web.archive.org/web/20191127151930/https://literatuurplein.nl/boekdetail?boekId=67775	200	Klik
67775	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67775	http://web.archive.org/web/20191128000211/https://www.literatuurplein.nl/boekdetail?boekId=67775	200	Klik
67796	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67796	http://web.archive.org/web/20191128000247/https://www.literatuurplein.nl/boekdetail?boekId=67796	200	Klik
67796	https://www.literatuurplein.nl/detail/boek/overstekende-olifanten/67796	http://web.archive.org/web/20191128174009/https://www.literatuurplein.nl/detail/boek/overstekende-olifanten/67796	200	Klik
67816	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67816	http://web.archive.org/web/20191128000301/https://www.literatuurplein.nl/boekdetail?boekId=67816	200	Klik
67887	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67887	http://web.archive.org/web/20191128000308/https://www.literatuurplein.nl/boekdetail?boekId=67887	200	Klik
67926	http://www.literatuurplein.nl/boekdetail.jsp?boekId=67926	http://web.archive.org/web/20191127151953/https://literatuurplein.nl/boekdetail?boekId=67926	200	Klik
67954	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67954	http://web.archive.org/web/20191128000322/https://www.literatuurplein.nl/boekdetail?boekId=67954	200	Klik
67969	https://www.literatuurplein.nl/boekdetail.jsp?boekId=67969	http://web.archive.org/web/20191128000337/https://www.literatuurplein.nl/boekdetail?boekId=67969	200	Klik
68019	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68019	http://web.archive.org/web/20191128000344/https://www.literatuurplein.nl/boekdetail?boekId=68019	200	Klik
68036	http://www.literatuurplein.nl/boekdetail.jsp?boekId=68036	http://web.archive.org/web/20191127152008/https://literatuurplein.nl/boekdetail?boekId=68036	200	Klik
68036	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68036	http://web.archive.org/web/20191128000351/https://www.literatuurplein.nl/boekdetail?boekId=68036	200	Klik
68061	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68061	http://web.archive.org/web/20191128000405/https://www.literatuurplein.nl/boekdetail?boekId=68061	200	Klik
68139	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68139	http://web.archive.org/web/20191128000502/https://www.literatuurplein.nl/boekdetail?boekId=68139	200	Klik
68186	http://www.literatuurplein.nl/boekdetail.jsp?boekId=68186	http://web.archive.org/web/20191127152048/https://literatuurplein.nl/boekdetail?boekId=68186	200	Klik
68186	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68186	http://web.archive.org/web/20191128000516/https://www.literatuurplein.nl/boekdetail?boekId=68186	200	Klik
68188	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68188	http://web.archive.org/web/20191128000526/https://www.literatuurplein.nl/boekdetail?boekId=68188	200	Klik
68196	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68196	http://web.archive.org/web/20191128000533/https://www.literatuurplein.nl/boekdetail?boekId=68196	200	Klik
68344	http://www.literatuurplein.nl/boekdetail.jsp?boekId=68344	http://web.archive.org/web/20191127152128/https://literatuurplein.nl/boekdetail?boekId=68344	200	Klik
68344	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68344	http://web.archive.org/web/20191128000725/https://www.literatuurplein.nl/boekdetail?boekId=68344	200	Klik
68352	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68352	http://web.archive.org/web/20191128000734/https://www.literatuurplein.nl/boekdetail?boekId=68352	200	Klik
68355	https://www.literatuurplein.nl/detail/boek/verrassend-papier/68355	http://web.archive.org/web/20191128181920/https://www.literatuurplein.nl/detail/boek/verrassend-papier/68355	200	Klik
68363	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68363	http://web.archive.org/web/20191128000741/https://www.literatuurplein.nl/boekdetail?boekId=68363	200	Klik
68366	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68366	http://web.archive.org/web/20191128000748/https://www.literatuurplein.nl/boekdetail?boekId=68366	200	Klik
68368	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68368	http://web.archive.org/web/20191128000755/https://www.literatuurplein.nl/boekdetail?boekId=68368	200	Klik
68373	http://www.literatuurplein.nl/boekdetail.jsp?boekId=68373	http://web.archive.org/web/20191127152136/https://literatuurplein.nl/boekdetail?boekId=68373	200	Klik
68380	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68380	http://web.archive.org/web/20191128000810/https://www.literatuurplein.nl/boekdetail?boekId=68380	200	Klik
68380	https://www.literatuurplein.nl/detail/boek/spirituele-numerologie/68380	http://web.archive.org/web/20191128175852/https://www.literatuurplein.nl/detail/boek/spirituele-numerologie/68380	200	Klik
68393	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68393	http://web.archive.org/web/20191128000818/https://www.literatuurplein.nl/boekdetail?boekId=68393	200	Klik
68473	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68473	http://web.archive.org/web/20191128000907/https://www.literatuurplein.nl/boekdetail?boekId=68473	200	Klik
68498	http://www.literatuurplein.nl/boekdetail.jsp?boekId=68498	http://web.archive.org/web/20191127152207/https://literatuurplein.nl/boekdetail?boekId=68498	200	Klik
68585	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68585	http://web.archive.org/web/20191128000937/https://www.literatuurplein.nl/boekdetail?boekId=68585	200	Klik
68642	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68642	http://web.archive.org/web/20191128001013/https://www.literatuurplein.nl/boekdetail?boekId=68642	200	Klik
68656	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68656	http://web.archive.org/web/20191128001020/https://www.literatuurplein.nl/boekdetail?boekId=68656	200	Klik
68661	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68661	http://web.archive.org/web/20191128001027/https://www.literatuurplein.nl/boekdetail?boekId=68661	200	Klik
68668	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68668	http://web.archive.org/web/20191128001034/https://www.literatuurplein.nl/boekdetail?boekId=68668	200	Klik
68670	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68670	http://web.archive.org/web/20191128001040/https://www.literatuurplein.nl/boekdetail?boekId=68670	200	Klik
68697	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68697	http://web.archive.org/web/20191128001047/https://www.literatuurplein.nl/boekdetail?boekId=68697	200	Klik
68865	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68865	http://web.archive.org/web/20191128001124/https://www.literatuurplein.nl/boekdetail?boekId=68865	200	Klik
68896	https://www.literatuurplein.nl/boekdetail.jsp?boekId=68896	http://web.archive.org/web/20191128001147/https://www.literatuurplein.nl/boekdetail?boekId=68896	200	Klik
69035	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69035	http://web.archive.org/web/20191128001153/https://www.literatuurplein.nl/boekdetail?boekId=69035	200	Klik
69036	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69036	http://web.archive.org/web/20191128001202/https://www.literatuurplein.nl/boekdetail?boekId=69036	200	Klik
69058	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69058	http://web.archive.org/web/20191128001208/https://www.literatuurplein.nl/boekdetail?boekId=69058	200	Klik
69058	https://www.literatuurplein.nl/detail/boek/in-de-schaduw-van-de-doornboom/69058	http://web.archive.org/web/20191128140144/https://www.literatuurplein.nl/detail/boek/in-de-schaduw-van-de-doornboom/69058	200	Klik
69123	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69123	http://web.archive.org/web/20191128001217/https://www.literatuurplein.nl/boekdetail?boekId=69123	200	Klik
69127	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69127	http://web.archive.org/web/20191128001224/https://www.literatuurplein.nl/boekdetail?boekId=69127	200	Klik
69232	http://www.literatuurplein.nl/boekdetail.jsp?boekId=69232	http://web.archive.org/web/20191127152355/https://literatuurplein.nl/boekdetail?boekId=69232	200	Klik
69232	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69232	http://web.archive.org/web/20191128001246/https://www.literatuurplein.nl/boekdetail?boekId=69232	200	Klik
69273	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69273	http://web.archive.org/web/20191128001322/https://www.literatuurplein.nl/boekdetail?boekId=69273	200	Klik
69273	https://www.literatuurplein.nl/detail/boek/gezond-eten-en-drinken-op-basis-van-de-bijbel/69273	http://web.archive.org/web/20191128132517/https://www.literatuurplein.nl/detail/boek/gezond-eten-en-drinken-op-basis-van-de-bijbel/69273	200	Klik
69305	https://www.literatuurplein.nl/detail/boek/handboek-negen-sterren-ki/69305	http://web.archive.org/web/20191128133215/https://www.literatuurplein.nl/detail/boek/handboek-negen-sterren-ki/69305	200	Klik
69400	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69400	http://web.archive.org/web/20191128001338/https://www.literatuurplein.nl/boekdetail?boekId=69400	200	Klik
69420	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69420	http://web.archive.org/web/20191128001350/https://www.literatuurplein.nl/boekdetail?boekId=69420	200	Klik
69530	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69530	http://web.archive.org/web/20191128001357/https://www.literatuurplein.nl/boekdetail?boekId=69530	200	Klik
69540	http://www.literatuurplein.nl/boekdetail.jsp?boekId=69540	http://web.archive.org/web/20191127152410/https://literatuurplein.nl/boekdetail?boekId=69540	200	Klik
69540	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69540	http://web.archive.org/web/20191128001404/https://www.literatuurplein.nl/boekdetail?boekId=69540	200	Klik
69564	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69564	http://web.archive.org/web/20191128001411/https://www.literatuurplein.nl/boekdetail?boekId=69564	200	Klik
69600	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69600	http://web.archive.org/web/20191128001439/https://www.literatuurplein.nl/boekdetail?boekId=69600	200	Klik
69691	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69691	http://web.archive.org/web/20191128001536/https://www.literatuurplein.nl/boekdetail?boekId=69691	200	Klik
69691	https://www.literatuurplein.nl/detail/boek/sumi-e/69691	http://web.archive.org/web/20191128180252/https://www.literatuurplein.nl/detail/boek/sumi-e/69691	200	Klik
69715	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69715	http://web.archive.org/web/20191128001618/https://www.literatuurplein.nl/boekdetail?boekId=69715	200	Klik
69766	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69766	http://web.archive.org/web/20191128001713/https://www.literatuurplein.nl/boekdetail?boekId=69766	200	Klik
69767	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69767	http://web.archive.org/web/20191128001719/https://www.literatuurplein.nl/boekdetail?boekId=69767	200	Klik
69767	https://www.literatuurplein.nl/detail/boek/de-brug-over-de-drina/69767	http://web.archive.org/web/20191128121805/https://www.literatuurplein.nl/detail/boek/de-brug-over-de-drina/69767	200	Klik
69805	https://www.literatuurplein.nl/boekdetail.jsp?boekId=69805	http://web.archive.org/web/20191128001808/https://www.literatuurplein.nl/boekdetail?boekId=69805	200	Klik
